Product Name,Categories,Date of Report,Average Position,Clicks,Leads,Money Spent ($),Channel,Location,Prospects,Paid,Paid Date
Omnify,Membership Management,04-13-2021,27,1,,2,GetApp,AUSTRALIA,,,
Omnify,Membership Management,04-13-2021,25,2,1,20.5,Capterra,UNITED STATES,1,,
Omnify,Parks and Recreation,04-13-2021,17,1,,2,Capterra,UNITED STATES,,,
Omnify,Reservations,04-13-2021,26,1,,2,GetApp,UNITED KINGDOM,,,
Omnify,Reservations,04-13-2021,6,2,,20.5,GetApp,UNITED STATES,,,
Omnify,Swim School,04-13-2021,10,1,,13.25,Capterra,UNITED STATES,,,
Omnify,Yoga Studio,04-13-2021,9,1,,8.25,Capterra,UNITED STATES,,,
Omnify,Coaching,04-14-2021,2,1,,4.5,GetApp,UNITED STATES,,,
Omnify,Fitness,04-14-2021,6,1,,8.25,Capterra,UNITED KINGDOM,,,
Omnify,Fitness,04-14-2021,3,1,,10.5,GetApp,UNITED STATES,,,
Omnify,Fitness,04-14-2021,3,1,,10.75,GetApp,UNITED KINGDOM,,,
Omnify,Membership Management,04-14-2021,25,1,,10.25,Capterra,UNITED STATES,,,
Omnify,Membership Management,04-14-2021,27,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,04-14-2021,24.33,3,1,6,GetApp,UNITED KINGDOM,,,
Omnify,Yoga Studio,04-14-2021,10,1,,8.25,Capterra,UNITED STATES,,,
Omnify,Class Registration,04-15-2021,7,1,,2,Software Advice,AUSTRALIA,,,
Omnify,Class Registration,04-15-2021,11,1,,2,Capterra,CANADA,,,
Omnify,Class Registration,04-15-2021,3,1,,2,Capterra,SINGAPORE,,,
Omnify,Class Registration,04-15-2021,8,1,,6.25,Capterra,USA,,,
Omnify,Coaching,04-15-2021,15,1,,2,Capterra,USA,,,
Omnify,Dance Studio,04-15-2021,22,1,,2,GetApp,CANADA,,,
Omnify,Fitness,04-15-2021,3,1,,10.75,GetApp,UK,,,
Omnify,Fitness,04-15-2021,12,1,,11.25,Capterra,US,,,
Omnify,Membership Management,04-15-2021,1,1,,10.25,Capterra,SINGAPORE,,,
Omnify,Membership Management,04-15-2021,25,3,,30.75,Capterra,USA,,,
Omnify,Membership Management,04-15-2021,58,2,,4,GetApp,USA,,,
Omnify,Parks and Recreation,04-15-2021,1,1,,2,GetApp,AUSTRALIA,,,
Omnify,Reservations,04-15-2021,10,2,,24.5,Capterra,USA,,,
Omnify,Reservations,04-15-2021,6,1,,10.25,GetApp,USA,,,
Omnify,Class Registration,04-16-2021,9,1,,6.25,Capterra,United States,,,
Omnify,Coaching,04-16-2021,15,1,1,2,Capterra,United States,,,
Omnify,Coaching,04-16-2021,15,1,,2,GetApp,United States,,,
Omnify,Fitness,04-16-2021,3,3,,33.75,Capterra,Canada,,,
Omnify,Membership Management,04-16-2021,1,2,,20.5,Capterra,Singapore,,,
Omnify,Membership Management,04-16-2021,25,1,1,10.25,Capterra,United States,,,
Omnify,Parks and Recreation,04-16-2021,13,1,,2,Capterra,Canada,,,
Omnify,Reservations,04-16-2021,25,1,,2,GetApp,United Kingdom,,,
Omnify,Reservations,04-16-2021,6,3,,30.75,GetApp,United States,,,
Omnify,Swim School,04-16-2021,8,1,,2,GetApp,United States,,,
Omnify,Yoga Studio,04-16-2021,10,3,,25.25,Capterra,United States,,,
Omnify,Dance Studio,04-16-2021,0,1,1,4,GetApp,Canada,,,
Omnify,Club Management,04-17-2021,26,2,,4,GetApp,United Kingdom,,,
Omnify,Coaching,04-17-2021,15,1,,2,Capterra,United States,,,
Omnify,Fitness,04-17-2021,7,1,1,8.25,Capterra,Canada,1,,
Omnify,Parks and Recreation,04-17-2021,1,2,,4,GetApp,Australia,,,
Omnify,Reservations,04-17-2021,24,1,,2,GetApp,United Kingdom,,,
Omnify,Reservations,04-17-2021,6,2,,20.5,GetApp,United States,,,
Omnify,Swim School,04-17-2021,2,1,,13.25,Capterra,United States,,,
Omnify,Yoga Studio,04-17-2021,10,1,,8.5,Capterra,United States,,,
Omnify,Yoga Studio,04-17-2021,12,1,,4.5,GetApp,United States,,,
Omnify,Class Registration,04-18-2021,7,4,,25,Capterra,United States,,,
Omnify,Dance Studio,04-18-2021,25,1,,2,Capterra,Canada,,,
Omnify,Fitness,04-18-2021,4,2,,21,GetApp,United States,,,
Omnify,Reservations,04-18-2021,5,1,,10.25,GetApp,United States,,,
Omnify,Class Registration,04-19-2021,7,1,,2,Capterra,Australia,,,
Omnify,Club Management,04-19-2021,48,1,,2,Capterra,United States,,,
Omnify,Membership Management,04-19-2021,1,2,,20.5,Capterra,Singapore,,,
Omnify,Parks and Recreation,04-19-2021,1,1,,2,GetApp,Australia,,,
Omnify,Reservations,04-19-2021,5,2,,20.5,GetApp,United States,,,
Omnify,Reservations,04-19-2021,10,1,,12.25,Capterra,United States,,,
Omnify,Scheduling,04-19-2021,62,1,,2,GetApp,United States,,,
Omnify,Swim School,04-19-2021,11,1,,2,Capterra,Canada,,,
Omnify,Swim School,04-19-2021,1,1,,13.25,Capterra,United States,,,
Omnify,Swim School,04-19-2021,1,1,,2,GetApp,United States,,,
Omnify,Class Registration,04-20-2021,1,1,,2,Software Advice,Canada,,,
Omnify,Class Registration,04-20-2021,1,1,,2,Software Advice,United States,,,
Omnify,Class Registration,04-20-2021,8.5,2,,12.5,Capterra,United States,,,
Omnify,Coaching,04-20-2021,10,1,,2,GetApp,Australia,,,
Omnify,Coaching,04-20-2021,10.33,3,,6,Capterra,United States,,,
Omnify,Fitness,04-20-2021,3,1,,11,GetApp,United Kingdom,,,
Omnify,Fitness,04-20-2021,5,1,,10.5,GetApp,United States,,,
Omnify,Fitness,04-20-2021,14,1,,11.25,Capterra,United States,,,
Omnify,Membership Management,04-20-2021,31,1,,2,GetApp,United Kingdom,,,
Omnify,Membership Management,04-20-2021,2,1,,10.25,Capterra,United States,,,
Omnify,Parks and Recreation,04-20-2021,9,1,1,2,Capterra,United States,,,
Omnify,Reservations,04-20-2021,20,1,,2,GetApp,Australia,,,
Omnify,Reservations,04-20-2021,24,3,1,6,GetApp,United Kingdom,,,
Omnify,Reservations,04-20-2021,5,1,,10.25,GetApp,United States,,,
Omnify,Swim School,04-20-2021,1,1,,13.25,Capterra,United States,,,
Omnify,Yoga Studio,04-20-2021,8,1,,8.75,Capterra,United States,,,
Omnify,Class Registration,04-21-2021,3,1,,2,Software Advice,Singapore,,,
Omnify,Class Registration,04-21-2021,6.29,7,1,43.75,Capterra,United States,1,$980,27-Apr-21
Omnify,Class Registration,04-21-2021,8.5,2,,4,Software Advice,United States,,,
Omnify,Dance Studio,04-21-2021,4,1,,7.5,Capterra,Australia,,,
Omnify,Dance Studio,04-21-2021,9,1,,10.75,Capterra,United States,,,
Omnify,Fitness,04-21-2021,3,1,,11,GetApp,United Kingdom,,,
Omnify,Membership Management,04-21-2021,1,1,,10.25,Capterra,Singapore,,,
Omnify,Membership Management,04-21-2021,24,1,,10.25,Capterra,United States,,,
Omnify,Parks and Recreation,04-21-2021,16,1,,2,Capterra,United States,,,
Omnify,Reservations,04-21-2021,11,1,,12.25,Capterra,United States,,,
Omnify,Scheduling,04-21-2021,41,1,,2,GetApp,United Kingdom,,,
Omnify,Swim School,04-21-2021,7,1,,2,Capterra,Australia,,,
Omnify,Swim School,04-21-2021,1,1,,2,Capterra,United Kingdom,,,
Omnify,Swim School,04-21-2021,2,2,,26.5,Capterra,United States,,,
Omnify,Class Registration,04-22-2021,1,2,,12.5,Capterra,United States,,,
Omnify,Membership Management,04-22-2021,1,1,,10.25,Capterra,Singapore,,,
Omnify,Membership Management,04-22-2021,33,1,,2,Capterra,United Kingdom,,,
Omnify,Parks and Recreation,04-22-2021,1,1,,2,GetApp,Australia,,,
Omnify,Parks and Recreation,04-22-2021,13,1,,2,GetApp,United States,,,
Omnify,Reservations,04-22-2021,6,2,,20.5,GetApp,United States,,,
Omnify,Class Registration,04-23-2021,2,1,,6.25,Capterra,United States,,,
Omnify,Coaching,04-23-2021,8,1,,2,Capterra,Canada,,,
Omnify,Coaching,04-23-2021,14,1,,2,Capterra,United States,,,
Omnify,Dance Studio,04-23-2021,1,1,,3.25,GetApp,Singapore,,,
Omnify,Membership Management,04-23-2021,1,2,,20.5,Capterra,Singapore,,,
Omnify,Membership Management,04-23-2021,33,1,,2,Capterra,United Kingdom,,,
Omnify,Reservations,04-23-2021,20,1,,2,GetApp,Australia,,,
Omnify,Reservations,04-23-2021,10,1,,12.25,Capterra,United States,,,
Omnify,Reservations,04-23-2021,6,2,1,20.5,GetApp,United States,,,
Omnify,Swim School,04-23-2021,1,1,,2,GetApp,United States,,,
Omnify,Coaching,04-24-2021,15,1,,2,Capterra,Canada,,,
Omnify,Coaching,04-24-2021,28,1,,2,Capterra,United States,,,
Omnify,Fitness,04-24-2021,3,1,,11,GetApp,United Kingdom,,,
Omnify,Membership Management,04-24-2021,41,1,,2,GetApp,Canada,,,
Omnify,Membership Management,04-24-2021,33,1,,2,Capterra,United Kingdom,,,
Omnify,Membership Management,04-24-2021,13.5,2,,20,Capterra,United States,,,
Omnify,Reservations,04-24-2021,6.33,3,,36.75,Capterra,United States,,,
Omnify,Swim School,04-24-2021,1,1,,13.25,Capterra,United States,,,
Omnify,Yoga Studio,04-24-2021,1,1,,2,Capterra,United States,,,
Omnify,Class Registration,04-25-2021,5,1,,2,Capterra,United Kingdom,,,
Omnify,Class Registration,04-25-2021,12,1,,2,Software Advice,United States,,,
Omnify,Club Management,04-25-2021,1,1,,12.25,Software Advice,United Kingdom,,,
Omnify,Fitness,04-25-2021,5,1,,11.25,Capterra,Canada,,,
Omnify,Fitness,04-25-2021,3,1,,11,GetApp,United Kingdom,,,
Omnify,Reservations,04-25-2021,18,1,,2,GetApp,Australia,,,
Omnify,Reservations,04-25-2021,30,1,,2,GetApp,Canada,,,
Omnify,Reservations,04-25-2021,6,1,,10.25,GetApp,United States,,,
Omnify,Class Registration,04-26-2021,9.4,5,1,31.25,Capterra,United States,1,,
Omnify,Club Management,04-26-2021,9,1,,2,Capterra,Singapore,,,
Omnify,Coaching,04-26-2021,3.5,2,,4,Capterra,United Kingdom,,,
Omnify,Coaching,04-26-2021,14,1,,2,Capterra,United States,,,
Omnify,Dance Studio,04-26-2021,5,1,,7.75,Capterra,Canada,,,
Omnify,Fitness,04-26-2021,7,1,,10.5,GetApp,United States,,,
Omnify,Membership Management,04-26-2021,1,2,,20.5,Capterra,Singapore,,,
Omnify,Reservations,04-26-2021,10,2,,24.5,Capterra,United States,,,
Omnify,Reservations,04-26-2021,6,2,,20.5,GetApp,United States,,,
Omnify,Swim School,04-26-2021,1,1,,2,Capterra,Singapore,,,
Omnify,Class Registration,04-27-2021,5,1,,2,Capterra,United Kingdom,,,
Omnify,Class Registration,04-27-2021,8,1,,6.25,Capterra,United States,,,
Omnify,Club Management,04-27-2021,1,2,,24.5,Software Advice,United Kingdom,,,
Omnify,Dance Studio,04-27-2021,6,1,,11.5,Capterra,United Kingdom,,,
Omnify,Dance Studio,04-27-2021,9,1,,10.75,Capterra,United States,,,
Omnify,Membership Management,04-27-2021,1,1,,10.25,Capterra,Singapore,,,
Omnify,Parks and Recreation,04-27-2021,1,1,,2,GetApp,Australia,,,
Omnify,Reservations,04-27-2021,9,2,1,24.5,Capterra,United States,,,
Omnify,Scheduling,04-27-2021,38,1,,2,GetApp,United Kingdom,,,
Omnify,Scheduling,04-27-2021,9,17,1,174.25,Capterra,United States,,,
Omnify,Class Registration,04-28-2021,13,1,,2,Software Advice,United States,,,
Omnify,Dance Studio,04-28-2021,11,1,,10.75,Capterra,United States,,,
Omnify,Fitness,04-28-2021,8,1,,8.25,Capterra,United Kingdom,,,
Omnify,Reservations,04-28-2021,9,1,,12.25,Capterra,United States,,,
Omnify,Scheduling,04-28-2021,7.32,31,2,317.75,Capterra,United States,1,,
Omnify,Fitness,04-29-2021,4,1,,11,GetApp,United Kingdom,,,
Omnify,Fitness,04-29-2021,0,1,,10,Capterra,United States,,,
Omnify,Membership Management,04-29-2021,1,2,1,20.5,Capterra,Singapore,,,
Omnify,Membership Management,04-29-2021,18,1,,10.25,Capterra,United States,,,
Omnify,Reservations,04-29-2021,33,1,,2,GetApp,United Kingdom,,,
Omnify,Reservations,04-29-2021,9,2,1,24.5,Capterra,United States,,,
Omnify,Scheduling,04-29-2021,42,1,,2,Capterra,Australia,,,
Omnify,Scheduling,04-29-2021,8.33,3,,30,Capterra,United States,,,
Omnify,Swim School,04-29-2021,2,1,1,13.25,Capterra,United States,,,
Omnify,Class Registration,04-30-2021,10,1,,10.75,Capterra,United States,,,
Omnify,Club Management,04-30-2021,1,1,,12.25,Software Advice,United Kingdom,,,
Omnify,Coaching,04-30-2021,14.67,3,,6,Capterra,United States,,,
Omnify,Dance Studio,04-30-2021,8,1,,11.5,Capterra,United Kingdom,,,
Omnify,Fitness,04-30-2021,8,1,,11.25,Capterra,Canada,,,
